instr_resp.keys,instr_resp.rt,prac_resp.keys,prac_resp.corr,prac_1.thisRepN,prac_1.thisTrialN,prac_1.thisN,prac_1.thisIndex,prac_1.ran,prac_1.order,imageFile,posX,posY,corrAns,*Participant ID ,date,expName,psychopyVersion,frameRate,prac_resp.rt,instr_resp2.keys,instr_resp2.rt,prac_resp2.keys,prac_resp2.corr,prac_2.thisRepN,prac_2.thisTrialN,prac_2.thisN,prac_2.thisIndex,prac_2.ran,prac_2.order,prac_resp2.rt,pover_resp.keys,pover_resp.rt,earlyresp.keys,earlyresp.rt,resp.keys,resp.corr,Groups.thisRepN,Groups.thisTrialN,Groups.thisN,Groups.thisIndex,Groups.ran,Groups.order,countgroups,masterBlock.thisRepN,masterBlock.thisTrialN,masterBlock.thisN,masterBlock.thisIndex,masterBlock.ran,masterBlock.order,masterFile,Block1.thisRepN,Block1.thisTrialN,Block1.thisN,Block1.thisIndex,Block1.ran,Block1.order,condFile,instr,StopSide.thisRepN,StopSide.thisTrialN,StopSide.thisN,StopSide.thisIndex,StopSide.ran,StopSide.order,resp.rt
,,,,,,,,,,circle.jpg,0,0,c,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.58,c,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,28,1,79,0.046
,,,,,,,,,,circle.jpg,0,0,c,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.314,c,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,22,1,79,0.079
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.677,m,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,18,1,79,0.145
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.377,,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,26,1,79,
,,,,,,,,,,square.jpg,0.1,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.548,m,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,3,1,79,0.113
,,,,,,,,,,square.jpg,0.1,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.344,m,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,75,1,79,0.012
,,,,,,,,,,circle.jpg,-0.1,0,none,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.577,,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,71,1,79,
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.396,m,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,49,1,79,0.044
,,,,,,,,,,circle.jpg,0,0,c,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.282,c,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,52,1,79,0.066
,,,,,,,,,,square.jpg,0.1,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.468,m,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,35,1,79,0.044
,,,,,,,,,,circle.jpg,0,0,c,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.461,c,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,29,1,79,0.064
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.461,m,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,8,1,79,0.049
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.18,m,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,40,1,79,0.062
,,,,,,,,,,square.jpg,0.1,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.598,,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,59,1,79,
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.428,,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,58,1,79,
,,,,,,,,,,circle.jpg,0,0,c,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.38,c,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,37,1,79,0.096
,,,,,,,,,,square.jpg,0.1,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.594,,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,51,1,79,
,,,,,,,,,,circle.jpg,-0.1,0,none,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.367,,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,47,1,79,
,,,,,,,,,,circle.jpg,0,0,c,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.63,,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,77,1,79,
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.395,,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,74,1,79,
,,,,,,,,,,circle.jpg,0,0,c,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.596,c,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,5,1,79,0.029
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.63,m,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,0,1,79,0.146
,,,,,,,,,,circle.jpg,-0.1,0,none,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.762,c,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,7,1,79,0.076
,,,,,,,,,,circle.jpg,-0.1,0,none,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.529,c,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,31,1,79,0.032
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.264,,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,73,1,79,
,,,,,,,,,,circle.jpg,0,0,c,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.133,,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,30,1,79,
,,,,,,,,,,circle.jpg,0,0,c,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.296,,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,20,1,79,
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.146,c,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,1,1,79,0.297
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.828,m,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,50,1,79,0.279
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.511,,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,41,1,79,
,,,,,,,,,,circle.jpg,0,0,c,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.427,c,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,44,1,79,0.145
,,,,,,,,,,circle.jpg,0,0,c,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.294,m,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,21,1,79,0.548
,,,,,,,,,,circle.jpg,0,0,c,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.365,m,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,12,1,79,0.126
,,,,,,,,,,circle.jpg,0,0,c,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.296,c,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,36,1,79,0.079
,,,,,,,,,,circle.jpg,0,0,c,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.331,c,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,76,1,79,0.095
,,,,,,,,,,circle.jpg,0,0,c,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.096,,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,45,1,79,
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.31,m,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,42,1,79,0.077
,,,,,,,,,,square.jpg,0.1,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.495,m,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,67,1,79,0.031
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.346,,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,16,1,79,
,,,,,,,,,,circle.jpg,-0.1,0,none,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.597,c,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,15,1,79,0.148
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.249,m,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,25,1,79,0.462
,,,,,,,,,,circle.jpg,0,0,c,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.448,c,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,69,1,79,0.128
,,,,,,,,,,square.jpg,0.1,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.295,,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,19,1,79,
,,,,,,,,,,circle.jpg,-0.1,0,none,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.247,,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,55,1,79,
,,,,,,,,,,square.jpg,0.1,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.693,c,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,11,1,79,0.147
,,,,,,,,,,square.jpg,0.1,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.396,,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,43,1,79,
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.476,m,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,32,1,79,0.079
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.482,m,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,56,1,79,0.164
,,,,,,,,,,circle.jpg,0,0,c,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.478,c,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,54,1,79,0.014
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.447,m,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,17,1,79,0.061
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.345,m,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,72,1,79,0.162
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.278,,0,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,34,1,79,
,,,,,,,,,,circle.jpg,0,0,c,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.595,c,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,46,1,79,0.296
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.581,m,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,64,1,79,0.094
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.475,m,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,48,1,79,0.149
,,,,,,,,,,square.jpg,0,0,m,027,2019-06-09_19h32.04.761,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.463,m,1,1,0,2,0,1,1,conditionsMaster1.csv,1,0,3,1,1,2,conditionsFile2.csv,1,0,1,0,1,0,conditions2.csv,"If you see a circle: 
respond with the letter  C   only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the left.
 

If you see a square:
Always respond with the letter  M   
",1,0,80,65,1,79,0.129
